ResponseID,IPadd,start,end,duration,compare,bonmor_1,bonmor_2,moral1,shallo1,superf1,compet1,status1,appear1,ineq1,keepup1,fitmor_1,fitmor_2,moral2,shallo2,superf2,compet2,status2,appear2,ineq2,keepup2,houmor_1,houmor_2,moral3,shallo3,superf3,compet3,status3,appear3,ineq3,keepup3,carmor_1,carmor_2,moral4,shallo4,superf4,compet4,status4,appear4,ineq4,keepup4,commor_1,commor_2,moral5,shallo5,superf5,compet5,status5,appear5,ineq5,keepup5,gpamor_1,gpamor_2,moral6,shallo6,superf6,compet6,status6,appear6,ineq6,keepup6,moral,shallo,superf,shal_sup,compet,status,appear,ineq,keepup,filltm ,MIS_I1,MIS_I2,MIS_I3r,MIS_I4r,MIS_I5,MIS_S1,MIS_S2,MIS_S3,MIS_S4,MIS_S5,MIS,MIS_I,MIS_S,compet_1,compet_2,compet_3,compet_4,tr_comp,SCO_1,SCO_2,SCO_3,SCO_4,SCO_5r,SCO_6,SCO_7,SCO_8,SCO_9,SCO_10,SCO_11r,SCO,attn,PIgen,PIsoc,PIfor,PIecon,PIavg,mturkid,age,gender,open,Latitude,Longitude
R_1YcfCuqJaJ1bLeF,35.132.166.226,10/16/2018 13:24,10/16/2018 13:37,13.78333334,1,4,2,3,3,4,4,3,4,3,2,1,2,1.5,4,3,3,4,3,4,2,7,7,7,7,8,7,8,7,6,7,7,7,7,7,8,8,8,8,6,7,7,7,7,8,8,8,6,8,7,7,6,7,6.5,8,8,8,8,8,5,6,5.333333333,6.166666667,6.5,6.333333333,6.333333333,6.166666667,6.333333333,5.166666667,5.166666667,78.053,1,3,1,1,4,2,5,5,5,2,2.9,2,3.8,2,2,2,3,2.25,2,3,6,2,3,4,2,2,3,2,5,3.090909091,0,7,2,2,2,2,A3963FCT1PKKOH,23,1,,44.12130737,-124.0023041
R_2OOKh5kWuz3eCBn,104.57.80.64,10/16/2018 13:24,10/16/2018 13:37,13.25,-1,4,3,3.5,6,6,7,8,7,6,7,4,4,4,4,5,5,6,7,2,6,4,4,4,3,3,5,5,4,3,4,3,2,2.5,7,8,8,8,8,1,7,4,4,4,4,4,4,4,3,2,3,6,6,6,4,3,5,5,4,5,4,4,4.666666667,4.833333333,4.75,5.666666667,6,5.5,3.166666667,5.166666667,77.088,5,3,5,4,5,3,2,4,3,4,3.8,4.4,3.2,2,3,2,2,2.25,5,4,3,1,3,5,2,3,5,2,5,3.454545455,0,2,3,3,1,2.333333333,ADKBTSKPX195Q,47,1,,29.65179443,-95.48539734
R_O6ygXQc8LhcPVQt,67.174.18.44,10/16/2018 13:28,10/16/2018 13:38,9.616666673,1,4,4,4,1,5,3,1,1,3,3,4,5,4.5,7,7,7,7,7,4,6,5,3,4,4,5,3,5,3,3,2,4,5,4.5,5,6,4,6,6,5,5,5,3,4,3,4,3,4,4,3,4,2,4,3,3,3,4,6,6,5,4,4,3.833333333,5,4.416666667,4,4.833333333,4.5,3.833333333,4,77.011,5,4,5,4,3,3,4,3,4,4,3.9,4.2,3.6,2,2,3,2,2.25,4,2,5,2,3,4,5,3,2,5,4,3.545454545,0,5,5,5,5,5,A1T7AQJR6QK0EV,47,2,,29.12530518,-82.00859833
R_3lLAxHbjw6I88w2,76.124.64.173,10/16/2018 13:33,10/16/2018 13:38,4.649999997,1,6,6,6,3,3,7,6,5,1,6,3,3,3,7,7,6,7,8,6,6,4,4,4,4,4,5,6,8,3,6,6,6,6,4,5,7,6,8,4,6,6,6,6,4,5,6,6,8,5,5,5,4,4.5,4,4,4,5,6,3,5,4.916666667,4.333333333,4.666666667,4.5,5.833333333,6,7.166666667,3.666666667,5.666666667,77.042,4,4,4,4,3,2,3,3,3,3,3.3,3.8,2.8,2,3,2,2,2.25,5,5,5,4,4,5,4,4,4,5,3,4.363636364,0,2,2,2,2,2,A3BOY7SUI425MK,22,2,,40.14959717,-75.37960052
R_8lcF1Z7lJxyPikp,199.115.115.207,10/16/2018 13:30,10/16/2018 13:38,8.450000006,-1,4,5,4.5,6,5,5,6,5,4,4,5,5,5,5,5,5,5,5,4,3,4,5,4.5,4,5,5,6,4,4,5,3,3,3,5,5,5,5,5,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,5,6,5,4,5,4,4,4.166666667,4.833333333,5.166666667,5,5,5,4.833333333,4,4,78.565,3,3,3,2,3,3,2,4,3,3,2.9,2.8,3,3,3,4,3,3.25,4,3,3,4,4,4,5,4,4,4,5,4,0,4,4,5,3,4,APY5858P6BTDY,27,2,,38.77009583,-77.63210297
R_2fp6B3yRNG6p38T,67.241.166.144,10/16/2018 13:32,10/16/2018 13:38,6.08333333,-1,4,4,4,7,7,7,7,7,6,6,4,4,4,7,7,7,7,7,6,6,4,4,4,7,7,7,7,7,6,6,4,4,4,7,7,7,7,7,6,6,4,4,4,7,7,7,7,7,6,6,4,4,4,6,6,6,6,6,5,5,4,6.833333333,6.833333333,6.833333333,6.833333333,6.833333333,6.833333333,5.833333333,5.833333333,77.006,4,4,2,2,4,4,4,4,4,4,3.6,3.2,4,4,4,4,4,4,2,6,2,2,2,2,6,6,6,6,3,3.909090909,0,5,5,5,5,5,A240OTT1T85UGT,34,1,,42.90170288,-78.6631012
R_3m7QQvHoDydW3gh,72.79.146.111,10/16/2018 13:27,10/16/2018 13:38,10.73333334,-1,4,4,4,5,5,6,5,5,4,5,4,4,4,6,6,6,5,7,4,6,4,4,4,5,5,6,5,6,4,5,4,4,4,5,5,6,6,6,4,5,4,4,4,6,6,6,5,6,4,5,4,4,4,4,4,6,5,4,4,6,4,5.166666667,5.166666667,5.166666667,6,5.166666667,5.666666667,4,5.333333333,77.03,1,1,5,5,1,1,1,1,1,1,1.8,2.6,1,1,3,1,5,2.5,1,1,4,1,5,1,1,1,1,1,5,2,0,4,3,4,5,4,A2I9PUZT19ZBO8,33,1,,41.04150391,-76.65070343
R_2w1zC8ehicdFm2J,196.17.65.71,10/16/2018 13:32,10/16/2018 13:38,6.600000003,1,7,5,6,5,7,8,6,7,6,7,6,7,6.5,6,7,8,7,8,6,7,7,6,6.5,7,8,7,8,7,7,6,6,7,6.5,7,8,6,7,5,5,6,7,5,6,6,8,6,8,7,7,6,7,6,6.5,8,7,8,7,8,6,7,6.333333333,6.5,7.5,7,7.166666667,7.166666667,7,6.166666667,6.5,77.154,4,5,2,1,4,5,4,5,4,4,3.8,3.2,4.4,3,4,3,5,3.75,6,5,4,5,4,6,5,4,4,6,3,4.727272727,0,5,6,5,6,5.666666667,A248TKL5QO30F1,28,1,very interesting work.,34.05439758,-118.2440033
R_86BIxLEBPVhxkEV,172.114.62.104,10/16/2018 13:26,10/16/2018 13:38,11.81666666,-1,4,3,3.5,6,6,7,6,6,3,5,3,3,3,7,7,6,7,7,5,6,5,4,4.5,5,4,6,4,4,2,4,4,3,3.5,6,6,5,7,7,4,6,5,4,4.5,6,4,4,5,5,2,4,5,4,4.5,5,4,7,4,5,2,4,3.916666667,5.833333333,5.166666667,5.5,5.833333333,5.5,5.666666667,3,4.833333333,77.007,4,4,4,4,4,4,4,3,2,4,3.7,4,3.4,3,4,4,4,3.75,2,2,3,2,2,2,5,3,4,5,3,3,0,2,2,3,3,2.666666667,A3ITZNJQUTIZ4C,42,2,,33.90989685,-118.2357025
R_1qgOUmUGrOLxqfr,216.107.59.229,10/16/2018 13:24,10/16/2018 13:38,14.93333334,-1,7,5,6,6,7,8,7,6,6,7,7,5,6,6,7,8,7,6,6,7,7,5,6,7,8,6,7,8,7,6,5,6,5.5,6,7,8,7,6,6,5,7,5,6,6,7,8,7,6,6,7,7,6,6.5,6,7,8,7,8,6,7,6,6.166666667,7.166666667,6.666666667,7.666666667,7,6.666666667,6.166666667,6.5,77.956,4,3,2,2,4,5,5,4,5,3,3.7,3,4.4,5,3,4,4,4,5,4,6,7,1,5,5,6,6,6,3,4.909090909,0,6,7,6,5,6,A3FFFTVHMJDX1O,29,1,this survey is very nice,40.75300598,-75.30619812
R_xF6AwJmWiQc7qTv,96.236.117.13,10/16/2018 13:34,10/16/2018 13:39,4.283333329,-1,4,6,5,6,7,6,6,7,3,5,5,4,4.5,6,7,6,5,6,5,6,4,6,5,5,7,6,5,6,5,4,4,6,5,7,5,7,7,5,5,4,3,5,4,5,6,7,6,5,4,5,6,4,5,6,5,6,7,6,5,4,4.75,5.833333333,6.166666667,6,6.333333333,6,5.833333333,4.5,4.666666667,77.177,4,4,3,2,3,3,3,4,3,4,3.3,3.2,3.4,4,3,3,4,3.5,5,4,5,5,4,5,4,5,3,5,4,4.454545455,0,1,1,1,1,1,A2AAG78CGKX2U5,33,1,,42.42979431,-73.07240295
R_1BQNZIcp3NiVouv,174.255.200.167,10/16/2018 13:26,10/16/2018 13:39,13.16666666,1,4,4,4,3,5,6,5,5,4,5,4,4,4,6,6,5,6,7,4,5,5,3,4,6,7,7,7,7,2,5,4,4,4,6,7,6,6,7,3,5,4,4,4,6,7,6,7,7,3,5,4,4,4,6,7,6,6,7,3,5,4,5.5,6.5,6,6,6.166666667,6.666666667,3.166666667,5,77.011,5,5,5,5,5,1,2,2,2,1,3.3,5,1.6,4,4,4,4,4,5,5,5,2,5,6,4,5,6,3,5,4.636363636,1,6,6,6,5,5.666666667,A2HT1P1T17131R,38,2,I don't have any.  ,37.75100708,-97.8219986
R_2rDxUjcej9epJAZ,74.139.72.253,10/16/2018 13:33,10/16/2018 13:39,6.166666662,-1,6,6,6,4,4,5,4,4,2,4,2,3,2.5,5,6,3,6,8,4,7,3,3,3,6,5,3,7,8,3,7,1,2,1.5,7,5,4,8,8,3,7,4,4,4,5,5,5,6,6,2,5,4,4,4,3,4,6,4,4,1,5,3.5,5,4.833333333,4.916666667,4.333333333,5.833333333,6.333333333,2.5,5.833333333,77.048,5,5,5,5,5,2,5,3,1,2,3.8,5,2.6,2,4,2,4,3,1,1,1,2,2,3,3,1,1,1,2,1.636363636,0,3,3,3,3,3,A3BDDQ6SVWP1Q7,33,2,,37.14199829,-84.55840302
R_2uCzSbFmwpHHuAB,71.232.126.1,10/16/2018 13:26,10/16/2018 13:39,13.20000001,1,4,4,4,1,1,6,5,3,2,2,4,3,3.5,5,4,6,5,6,4,5,4,4,4,1,4,5,5,6,1,5,4,4,4,4,6,6,7,7,4,5,4,4,4,3,3,4,4,5,1,4,4,4,4,1,1,6,1,1,1,3,3.916666667,2.5,3.166666667,2.833333333,5.5,4.5,4.666666667,2.166666667,4,77.195,5,4,5,5,5,3,4,3,3,4,4.1,4.8,3.4,4,2,4,4,3.5,2,5,5,6,5,5,7,6,6,5,6,5.272727273,0,5,5,5,5,5,A1F7HH83A48D47,34,2,,42.63439941,-71.2983017
R_2uHZ03dIHxIgOee,208.107.238.93,10/16/2018 13:24,10/16/2018 13:39,15.13333333,-1,1,1,1,6,8,8,7,7,1,7,1,1,1,8,8,8,8,8,4,7,1,1,1,8,8,8,8,8,5,7,1,1,1,8,8,8,8,8,4,7,1,1,1,8,8,8,8,8,4,7,1,1,1,8,8,8,8,8,6,7,1,7.666666667,8,7.833333333,8,7.833333333,7.833333333,4,7,77.1,5,5,5,5,5,4,4,5,5,5,4.8,5,4.6,1,1,1,1,1,3,4,2,5,2,2,7,7,5,6,6,4.454545455,0,1,1,1,1,1,ADWPGLPZY9W2D,26,2,,43.47749329,-96.70410156
R_cvAjXUQ0krN0s5b,216.107.34.191,10/16/2018 13:33,10/16/2018 13:39,6.600000003,-1,6,7,6.5,7,8,7,8,7,6,7,6,7,6.5,7,8,8,7,8,6,7,7,6,6.5,7,8,7,8,7,6,6,7,6,6.5,8,7,8,7,7,7,6,6,7,6.5,7,8,7,7,8,6,7,6,7,6.5,7,8,6,7,8,7,6,6.5,7.166666667,7.833333333,7.5,7.166666667,7.333333333,7.5,6.333333333,6.5,77.056,4,5,1,1,4,4,5,4,5,4,3.7,3,4.4,5,5,4,4,4.5,7,5,7,6,3,6,6,7,7,7,2,5.727272727,1,6,7,6,7,6.666666667,A1BTZRP5VVYGCC,35,1,NOTHING,37.75100708,-97.8219986
R_1OTz58WVWf7vPNq,107.173.171.157,10/16/2018 13:34,10/16/2018 13:39,5.450000006,1,7,7,7,6,7,7,7,6,5,6,7,6,6.5,5,6,7,7,7,6,5,6,6,6,5,6,7,7,7,6,6,6,6,6,6,7,7,6,7,6,6,6,7,6.5,6,6,7,7,7,6,6,7,6,6.5,6,6,7,7,7,6,5,6.416666667,5.666666667,6.333333333,6,7,6.833333333,6.833333333,5.833333333,5.666666667,77.102,4,4,4,2,4,4,4,4,4,4,3.8,3.6,4,4,4,5,5,4.5,6,5,6,6,3,6,6,6,7,5,3,5.363636364,0,6,6,5,6,5.666666667,A1Z2R494U0IEJX,28,2,NICE STUDY,42.88639832,-78.87809753
R_3KqIcioFXpk7m3y,47.219.181.231,10/16/2018 13:30,10/16/2018 13:40,10,-1,4,4,4,5,5,5,5,5,4,4,4,3,3.5,8,8,8,8,8,6,7,4,4,4,7,7,7,7,7,6,7,4,3,3.5,7,8,8,8,8,6,7,4,3,3.5,7,7,7,6,6,5,6,4,4,4,6,5,7,5,5,5,6,3.75,6.666666667,6.666666667,6.666666667,7,6.5,6.5,5.333333333,6.166666667,77.06,5,4,5,2,3,2,3,4,4,4,3.6,3.8,3.4,5,4,5,4,4.5,5,5,5,2,4,3,5,4,5,5,4,4.272727273,0,3,3,3,3,3,A96CZ20YAZKZ8,42,2,,32.27679443,-95.30310059
R_3I9KiXN2VEPd7QR,99.3.173.170,10/16/2018 13:25,10/16/2018 13:40,14.16666667,-1,4,1,2.5,1,1,6,1,1,1,5,4,1,2.5,8,8,8,8,8,7,7,4,4,4,1,1,5,3,6,3,5,4,4,4,4,4,7,7,7,6,5,4,4,4,1,1,6,5,4,3,6,4,4,4,1,1,6,3,1,2,5,3.5,2.666666667,2.666666667,2.666666667,6.333333333,4.5,4.5,3.666666667,5.5,77.128,4,4,5,4,2,2,2,2,2,2,2.9,3.8,2,4,4,2,4,3.5,2,6,6,2,2,2,5,5,5,2,6,3.909090909,0,6,6,7,6,6.333333333,A30G98ZDOZMUVK,57,1,,35.64610291,-78.57910156
R_2QXsdSu1pM6exnX,100.37.34.246,10/16/2018 13:26,10/16/2018 13:40,13.13333333,1,5,5,5,6,6,7,6,6,5,5,5,5,5,5,6,5,5,6,5,5,6,6,6,6,6,6,7,7,5,6,6,5,5.5,5,6,5,5,6,5,5,6,6,6,5,5,5,5,5,5,5,6,6,6,3,3,5,5,5,5,5,5.583333333,5,5.333333333,5.166666667,5.5,5.5,5.833333333,5,5.166666667,77.161,5,5,5,5,5,3,4,4,4,3,4.3,5,3.6,4,4,3,4,3.75,5,3,3,4,3,3,5,1,5,5,5,3.818181818,1,3,3,2,2,2.333333333,A1X8YRYS8MBDWX,65,1,none,40.54570007,-74.17919922
R_1gTMp6VYBI6QMS0,38.127.144.15,10/16/2018 13:33,10/16/2018 13:40,6.583333332,-1,7,6,6.5,7,6,7,7,8,6,7,7,6,6.5,7,6,7,5,6,6,7,6,7,6.5,7,6,7,5,6,6,7,5,6,5.5,7,6,7,6,7,6,5,5,6,5.5,7,6,7,8,5,6,5,6,4,5,7,6,5,6,7,6,7,5.916666667,7,6,6.5,6.666666667,6.166666667,6.5,6,6.333333333,77.12,5,4,2,3,4,3,4,4,4,3,3.6,3.6,3.6,3,4,5,4,4,4,5,6,4,4,3,5,4,6,5,2,4.363636364,1,6,5,6,5,5.333333333,A1XP28Y55SEQPJ,29,1,good,39.0480957,-77.47280121
R_1jrdkOpZtI0UzVe,68.197.243.210,10/16/2018 13:25,10/16/2018 13:40,15.05,1,4,4,4,4,4,6,5,5,4,5,4,2,3,7,7,6,7,7,5,6,4,4,4,4,5,6,5,6,5,5,4,4,4,4,5,5,6,6,5,5,4,4,4,4,5,5,5,5,4,4,4,4,4,3,3,6,5,5,4,7,3.833333333,4.333333333,4.833333333,4.583333333,5.666666667,5.5,5.666666667,4.5,5.333333333,77.116,5,4,5,5,5,1,3,3,1,2,3.4,4.8,2,4,4,4,4,4,4,4,5,5,6,5,5,5,5,5,6,5,0,2,1,2,3,2,A1B2V27QSGPT6W,29,1,,40.66279602,-73.95459747
R_1BYtTNGGfglhTew,23.94.185.39,10/16/2018 13:24,10/16/2018 13:40,15.51666666,-1,5,6,5.5,6,7,8,7,6,5,6,5,6,5.5,6,7,7,6,7,5,6,6,5,5.5,6,7,7,8,6,6,5,5,6,5.5,6,7,7,8,6,5,6,6,5,5.5,6,7,8,7,7,5,6,5,6,5.5,6,7,7,6,7,5,6,5.5,6,7,6.5,7.333333333,7,6.5,5.166666667,5.833333333,77.075,4,4,3,2,4,4,4,4,4,3,3.6,3.4,3.8,4,3,4,4,3.75,4,6,4,5,2,4,5,5,6,5,3,4.454545455,0,6,5,6,5,5.333333333,A2AZ5ZLINO7F3K,34,1,GOOD,42.88639832,-78.87809753
R_3h3c4DX9sLdcPP5,198.12.74.142,10/16/2018 13:25,10/16/2018 13:40,14.66666667,1,5,5,5,5,6,6,6,5,5,5,5,4,4.5,5,6,5,6,5,5,5,5,4,4.5,5,6,6,5,6,5,5,4,5,4.5,5,6,5,5,6,5,6,4,5,4.5,5,6,6,6,5,5,5,4,5,4.5,5,6,5,6,5,5,5,4.583333333,5,6,5.5,5.5,5.666666667,5.333333333,5,5.166666667,77.026,3,3,2,2,4,4,4,3,4,4,3.3,2.8,3.8,4,3,4,3,3.5,4,4,4,5,3,5,5,5,5,4,3,4.272727273,0,4,4,5,4,4.333333333,A2OUWJ392005S8,59,1,good,34.0493927,-118.2640991
R_cIx8E0S6rxjyayZ,70.188.207.113,10/16/2018 13:29,10/16/2018 13:40,10.83333333,1,6,5,5.5,4,4,3,4,4,4,5,3,4,3.5,5,4,5,5,4,4,5,4,4,4,5,4,5,5,6,4,5,5,5,5,1,1,1,3,3,4,5,5,5,5,1,3,1,1,3,4,5,3,5,4,4,4,3,4,5,4,5,4.5,3.333333333,3.333333333,3.333333333,3,3.666666667,4.166666667,4,5,78.044,4,4,5,4,4,4,4,4,2,3,3.8,4.2,3.4,4,3,4,4,3.75,5,5,6,5,5,3,6,4,5,5,3,4.727272727,0,4,4,4,4,4,A1KAIOBTXQ77A6,28,2,,33.65879822,-112.3214035
R_dir3kvFpxCBckFP,216.107.34.126,10/16/2018 13:33,10/16/2018 13:40,7.216666667,1,6,7,6.5,7,8,7,7,8,6,7,6,7,6.5,5,7,7,8,7,7,6,7,6,6.5,7,8,7,8,7,6,7,7,6,6.5,7,8,7,7,8,6,7,7,6,6.5,7,8,7,7,8,6,7,7,6,6.5,7,7,8,7,6,6,7,6.5,6.666666667,7.666666667,7.166666667,7.166666667,7.333333333,7.333333333,6.166666667,6.833333333,77.103,5,4,1,2,5,4,4,4,5,5,3.9,3.4,4.4,4,5,4,5,4.5,7,6,6,7,2,6,7,5,7,6,3,5.636363636,1,7,6,6,7,6.333333333,A2SB7VDRXPE2E2,31,1,very nice study,37.75100708,-97.8219986
R_eLtlSz2GvVwnu8h,104.174.21.254,10/16/2018 13:34,10/16/2018 13:40,6.350000007,1,3,6,4.5,3,1,3,4,5,5,6,2,6,4,3,4,5,5,6,6,2,6,5,5.5,5,6,5,4,1,6,6,6,4,5,3,4,5,6,7,4,3,5,6,5.5,6,6,4,5,5,2,5,5,4,4.5,5,6,6,5,4,3,5,4.833333333,4.166666667,4.5,4.333333333,4.666666667,4.833333333,4.666666667,4.333333333,4.5,77.102,5,4,2,3,4,2,4,3,5,5,3.7,3.6,3.8,5,5,5,5,5,4,5,6,2,2,4,4,6,4,7,4,4.363636364,1,7,7,7,7,7,A3FAH5S2RGZ5AK,29,2,I don't have any comments.,34.16870117,-118.3712997
R_3emAojDtYcoy0AI,107.219.126.149,10/16/2018 13:33,10/16/2018 13:40,7.78333333,-1,4,4,4,4,4,7,8,7,2,6,4,4,4,8,7,6,6,8,4,7,4,4,4,5,5,6,8,8,5,7,4,4,4,8,7,8,8,8,5,7,4,4,4,5,5,5,5,5,4,6,4,4,4,3,3,8,5,6,3,7,4,5.5,5.166666667,5.333333333,6.666666667,6.666666667,7,3.833333333,6.666666667,77.014,5,4,5,5,5,1,1,1,2,1,3,4.8,1.2,5,5,5,5,5,3,3,7,5,7,5,3,3,5,7,7,5,0,4,2,3,4,3,A2YGAEODJ5SSF6,41,1,,41.60450745,-87.99559784
R_2drUF5Nhor32Let,174.85.45.96,10/16/2018 13:34,10/16/2018 13:41,6.416666668,-1,4,4,4,6,6,7,7,7,1,7,4,4,4,6,6,7,7,8,1,7,3,3,3,7,7,8,8,8,1,7,3,3,3,8,8,8,8,8,1,7,4,4,4,5,5,6,6,6,1,6,4,4,4,1,1,7,5,5,1,7,3.666666667,5.5,5.5,5.5,7.166666667,6.833333333,7,1,6.833333333,77.14,5,5,5,1,5,2,1,1,1,1,2.7,4.2,1.2,3,4,4,5,4,1,7,6,5,7,5,2,6,7,6,7,5.363636364,0,2,2,2,2,2,A3ANJRMHMVC97K,27,2,,34.1678009,-118.1260986
R_2AXtmk6TZQuA26q,73.78.113.174,10/16/2018 13:33,10/16/2018 13:41,8.116666668,1,2,4,3,7,7,8,6,4,2,6,1,1,1,8,8,6,7,8,1,7,2,1,1.5,7,7,7,8,8,5,7,1,2,1.5,8,8,8,8,8,1,7,4,2,3,6,7,8,7,8,4,6,4,3,3.5,3,1,7,5,7,3,5,2.25,6.5,6.333333333,6.416666667,7.333333333,6.833333333,7.166666667,2.666666667,6.333333333,77.084,4,4,5,4,4,1,1,1,1,2,2.7,4.2,1.2,5,5,5,5,5,6,6,6,1,6,5,6,1,3,5,3,4.363636364,0,4,4,4,4,4,AE1YA7Q3UKPRI,34,2,I am not political so I rated myself in the middle. ,39.50759888,-104.6772995
R_1KpVO1nNVt3bnVh,70.177.175.182,10/16/2018 13:25,10/16/2018 13:41,15.51666667,1,5,6,5.5,5,4,4,5,6,6,5,1,7,4,5,4,6,6,4,6,7,1,1,1,7,7,6,7,7,7,7,3,3,3,4,7,4,7,7,4,4,4,4,4,5,6,4,5,6,5,5,4,4,4,5,6,6,5,5,5,5,3.583333333,5.166666667,5.666666667,5.416666667,5,5.833333333,5.833333333,5.5,5.5,77.108,5,5,5,5,1,3,5,4,4,4,4.1,4.2,4,2,3,2,2,2.25,2,2,2,1,1,2,1,1,1,1,7,1.909090909,0,4,4,4,4,4,AMVXPMZOOTLAI,36,2,,33.38459778,-112.5516968
R_BFEJ57c3p2lId33,207.182.134.3,10/16/2018 13:28,10/16/2018 13:41,13.03333333,-1,2,7,4.5,8,3,4,8,3,6,5,7,5,6,6,5,7,6,5,7,7,5,7,6,7,6,5,7,6,7,7,3,3,3,4,4,5,4,5,7,1,6,2,4,6,1,4,3,5,1,4,5,5,5,6,6,5,8,4,2,4,4.75,6.166666667,4.166666667,5.166666667,5,6,4.666666667,5,4.666666667,78.907,2,3,4,2,1,3,5,5,1,1,2.7,2.4,3,3,3,2,3,2.75,5,2,4,7,3,1,3,6,7,5,3,4.181818182,0,1,3,7,5,5,A1IJ9VL8YPIE3T,28,1,,39.96530151,-83.02349854
R_1rO2RwqYwEbTTe3,23.229.60.25,10/16/2018 13:31,10/16/2018 13:41,10.03333333,-1,2,5,3.5,7,8,6,7,7,6,5,7,6,6.5,7,8,6,8,7,5,6,6,7,6.5,6,8,7,8,7,6,6,6,5,5.5,7,5,6,8,7,6,5,6,7,6.5,6,8,7,8,7,6,6,6,5,5.5,7,8,6,6,7,6,6,5.666666667,6.666666667,7.5,7.083333333,6.333333333,7.5,7,5.833333333,5.666666667,77.028,4,5,2,2,4,5,5,5,3,4,3.9,3.4,4.4,3,4,4,5,4,5,6,6,7,4,7,5,7,6,4,1,5.272727273,0,2,2,1,2,1.666666667,A2HBE8H29IH1K0,27,2,This is very good study and very well task,42.33329773,-83.04840088
R_1GZmcsnunLP3IUQ,107.210.35.51,10/16/2018 13:29,10/16/2018 13:41,11.84999999,-1,4,4,4,3,3,6,6,3,4,6,6,5,5.5,4,4,5,5,6,5,5,5,3,4,3,4,6,6,6,5,5,4,4,4,5,5,6,6,6,5,6,4,4,4,4,4,6,6,6,5,6,5,5,5,3,3,5,4,3,5,6,4.416666667,3.666666667,3.833333333,3.75,5.666666667,5.5,5,4.833333333,5.666666667,77.009,5,5,5,5,5,4,4,4,4,4,4.5,5,4,2,2,2,2,2,1,5,3,5,5,5,6,6,6,6,5,4.818181818,1,3,3,3,3,3,A2JGSPB41SMX48,41,2,The first story in this survey says the persons name is Jesse on one line and John on another line. It makes the story confusing,28.89889526,-81.24729919
R_2xRFrO4jMBohcLY,196.17.65.99,10/16/2018 13:32,10/16/2018 13:41,9.08333333,-1,7,6,6.5,6,7,6,7,8,6,7,7,6,6.5,7,6,7,6,7,6,7,6,6,6,7,6,7,8,7,6,7,6,7,6.5,7,6,7,8,7,6,7,5,6,5.5,7,6,7,6,7,6,7,6,7,6.5,7,6,7,6,8,6,7,6.25,6.833333333,6.166666667,6.5,6.833333333,6.833333333,7.333333333,6,7,77.12,3,3,1,2,5,4,4,4,4,4,3.4,2.8,4,4,4,3,5,4,5,5,6,6,3,5,7,6,6,6,4,5.363636364,0,6,5,6,5,5.333333333,A1XOO5H61IWTPT,48,1,good,34.05439758,-118.2440033
R_3imb6bBZ6zCEqgX,196.17.65.53,10/16/2018 13:36,10/16/2018 13:41,5.433333336,-1,6,7,6.5,7,8,8,7,6,6,5,6,7,6.5,6,8,4,7,6,5,6,5,6,5.5,7,8,6,8,7,6,5,7,6,6.5,7,6,8,7,6,6,5,6,5,5.5,8,7,6,7,6,6,7,7,7,7,8,7,8,8,7,6,5,6.25,7.166666667,7.333333333,7.25,6.666666667,7.333333333,6.333333333,5.833333333,5.5,77.043,3,5,1,2,4,4,3,4,4,5,3.5,3,4,5,4,4,5,4.5,6,5,7,6,2,7,6,5,5,5,4,5.272727273,0,6,5,6,5,5.333333333,ASS2XABAIPFBP,28,1,,34.05439758,-118.2440033
R_O0PyQ10jADmvAw9,71.91.133.66,10/16/2018 13:37,10/16/2018 13:42,4.816666672,1,4,6,5,6,5,7,7,6,6,4,4,4,4,6,8,7,4,7,6,4,6,4,5,6,5,5,7,6,5,6,4,6,5,7,5,6,7,5,6,4,3,5,4,7,5,7,4,6,5,5,6,4,5,5,6,4,5,6,6,6,4.666666667,6.166666667,5.666666667,5.916666667,6,5.666666667,6,5.666666667,4.833333333,77.105,4,4,2,4,3,3,4,3,2,5,3.4,3.4,3.4,5,3,3,2,3.25,3,5,2,4,5,4,7,6,5,4,4,4.454545455,0,4,4,6,5,5,A1CSHXVJJ8BPHH,25,1,,33.47349548,-86.91829681
R_2sRyosoTn4Su3uK,138.219.173.24,10/16/2018 13:36,10/16/2018 13:42,5.400000005,1,6,7,6.5,8,7,8,7,7,6,7,7,6,6.5,7,8,7,8,8,7,6,6,7,6.5,8,7,8,8,8,7,6,7,6,6.5,8,7,8,8,7,6,7,6,6,6,8,7,7,7,8,6,6,6,7,6.5,7,7,8,7,7,7,6,6.416666667,7.666666667,7.166666667,7.416666667,7.666666667,7.5,7.5,6.5,6.333333333,77.109,4,5,1,2,5,4,4,5,4,5,3.9,3.4,4.4,5,4,5,4,4.5,6,7,4,4,1,5,5,6,5,6,2,4.636363636,0,6,5,7,6,6,A3TVHLE03CW31E,26,1,very good survey,15,-86.5
